from,to,weight
1011,1996,0.0004012104
1011,2224,0.0004379366
1011,1997,0.00038031716
1011,1996,0.0005910586
1011,17782,0.00048811515
1011,11022,0.000674199
1011,4677,0.00043231915
1011,4668,0.00062103284
1011,1010,0.00067561277
1011,2628,0.0005355712
1011,2011,0.00045773212
1011,3143,0.0007321045
1011,16371,0.00033598332
1011,14321,0.00040753023
1011,26601,0.0011552043
1011,5537,0.00092462596
1011,4106,0.0008594918
1011,1012,0.0024361066
1011,2093,0.0012473821
1011,2367,0.0008923821
1011,4127,0.0012591489
1011,1997,0.0012013944
1011,3117,0.0009615299
1011,2309,0.0007768441
1011,2918,0.0006690899
1011,20885,0.0013867157
1011,2015,0.0009885848
1011,1998,0.0017549989
1011,1037,0.0019295936
1011,1016,0.0013809635
1011,2918,0.0015689201
1011,1011,0.0023476908
1011,3940,0.0023966085
1011,16371,0.00075820263
1011,14321,0.00095062144
1011,26601,0.002717447
1011,3972,0.0008823645
1011,20624,0.0009971327
1011,2239,0.0015570294
1011,2020,0.0041332785
1011,4453,0.003772219
1011,1012,0.02266715
1011,5776,0.05541357
1011,1044,0.01581814
1011,2497,0.052495558
1011,1011,0.024006413
1011,1019,0.047901496
1011,2018,0.021352911
1011,2048,0.00434565
1011,2391,0.0027733457
1011,14494,0.005996618
1011,1999,0.0037780155
1011,2010,0.016738657
1011,5387,0.0025497111
1011,11814,0.002200285
1011,4962,0.005904326
1011,1012,0.0057737688
1011,2028,0.002571519
1011,2001,0.002309091
1011,2284,0.0017748174
1011,2012,0.00092609384
1011,1996,0.0013299807
1011,15543,0.0015436723
1011,2555,0.00096182525
1011,2012,0.001181494
1011,16371,0.0004955023
1011,14321,0.0005559367
1011,26601,0.0017732187
1011,1011,0.0049734116
1011,6535,0.0009058824
1011,2509,0.0014730195
1011,1998,0.0016166968
1011,1996,0.0010728338
1011,2060,0.00093188573
1011,1006,0.0013090689
1011,1039,0.0012668081
1011,1011,0.0016559241
1011,2000,0.0013496518
1011,1011,0.0015863812
1011,1056,0.0013629185
1011,6653,0.001449152
1011,1007,0.00113314
1011,2001,0.0026722383
1011,2179,0.0019181975
1011,1999,0.0014749076
1011,4654,0.00056348235
1011,2239,0.0017045537
1011,6819,0.0011315314
1011,1997,0.001022014
1011,1996,0.001245397
1011,4962,0.0012662621
1011,5278,0.00056725374
1011,1043,0.00041881483
1011,19666,0.00065705157
1011,1011,0.002532214
1011,19871,0.0005770227
1011,2000,0.00032117858
1011,1037,0.00041243286
1011,2644,0.0004403492
1011,19429,0.00037184395
1011,2239,0.00043624034
1011,1012,0.0015663313
1011,5776,0.0016466387
1011,1044,0.0004126707
1011,2497,0.0011948529
1011,1011,0.009617506
1011,1020,0.0017222909
1011,2018,0.00079190574
1011,1037,0.00047007357
1011,2391,0.00034355072
1011,16221,0.00080385426
1011,1006,0.00064973533
1011,1043,0.0003297865
1011,1011,0.0013129333
1011,2000,0.00023897018
1011,1011,0.0031715322
1011,1037,0.00036264263
1011,1007,0.00037884017
1011,1999,0.0003161645
1011,1996,0.0004272726
1011,11867,0.00016458478
1011,13231,0.0010781998
1011,5138,0.00051539595
1011,2953,0.00032053204
1011,2609,0.0006045569
1011,1010,0.006933452
1011,2029,0.0005204387
1011,7153,0.00045699844
1011,1996,0.00035991438
1011,3671,0.0003122832
1011,11867,0.0001419271
1011,10415,0.0003284104
1011,2075,0.00023985302
1011,1997,0.0002782451
1011,1996,0.00029505524
1011,2197,0.0003031782
1011,17174,0.00040969468
1011,2078,0.00038686718
1011,1043,0.00023358755
1011,1012,0.01871806
1011,1037,0.0003592255
1011,2235,0.00022989714
1011,2048,0.0001856803
1011,1011,0.0014340099
1011,16371,0.0001645926
1011,14321,0.00020738337
1011,26601,0.00039642325
1011,3972,0.00015738691
1011,20624,0.00023513313
1011,2239,0.00026893313
1011,1999,0.0003007144
1011,4654,0.00027656287
1011,2239,0.0008810771
1011,3523,0.000709625
1011,2001,0.00042439456
1011,11156,0.0005331699
1011,1999,0.00031417594
1011,5776,0.0013674386
1011,1044,0.00038707897
1011,2497,0.0050068432
1011,1011,0.012180815
1011,1021,0.0024076328
1011,1998,0.00033510235
1011,17544,0.00032131732
1011,11048,0.0003380908
1011,4048,0.00019036942
1011,18915,0.00027447141
1011,13096,0.00039721193
1011,12737,0.00025318988
1011,1998,0.00027611246
1011,12527,0.0002551962
1011,2011,0.00018576992
1011,1037,0.00015824968
1011,2644,0.00017527805
1011,19429,0.00017198348
1011,2239,0.00022665897
1011,1012,0.018506663
1011,2122,0.0004317878
1011,24501,0.00014377263
1011,2271,0.00054846006
1011,21593,0.00055859366
1011,6592,0.0006345215
1011,2008,0.0003841462
1011,2025,0.00020580055
1011,2069,0.00023347003
1011,1996,0.00023528088
1011,7977,0.000432777
1011,4962,0.00047339298
1011,3972,0.00017420326
1011,20624,0.0003263023
1011,2239,0.0002507612
1011,1997,0.00033703112
1011,5387,0.00080851786
1011,11814,0.0010126538
1011,4962,0.0008877557
1011,2021,0.00052949134
1011,2036,0.0002845149
1011,1996,0.00021820405
1011,2391,0.00022537028
1011,14494,0.0004797612
1011,2030,0.00042459831
1011,2235,0.00023561742
1011,16371,0.00017466971
1011,14321,0.00021836907
1011,26601,0.00043477997
1011,3972,0.00017896436
1011,20624,0.00025096902
1011,2239,0.00027550422
1011,2008,0.0003487806
1011,2089,0.0004671021
1011,3426,0.00034398682
1011,1996,0.0075898576
1011,24191,0.00033559967
1011,1997,0.0003267096
1011,16861,0.00081808795
1011,2592,0.00048806545
1011,2015,0.00040696625
1011,2005,0.00040487378
1011,9677,0.00073222775
1011,5250,0.0016176181
1011,10752,0.001047466
1011,2003,0.0007296834
1011,3653,0.00029723285
1011,10521,0.00032524066
1011,19155,0.00045095183
1011,2000,0.0004468983
1011,2458,0.0006630304
1011,1997,0.0009287533
1011,3424,0.00042942533
1011,1011,0.0012160672
1011,5387,0.00058088603
1011,11814,0.00057334715
1011,25456,0.0012150403
1011,1999,0.0010984145
1011,5022,0.00226051
1011,2007,0.0008088545
1011,19610,0.00026480056
1011,7361,0.00031999746
1011,19466,0.00047242196
1011,2401,0.0010163978
1011,1038,0.0014965129
1011,1012,0.0018483057
1011,102,0.23416737
1019,101,0.069832385
1019,6064,0.0015808112
1019,5537,0.0011796805
1019,4106,0.0014243243
1019,1997,0.001437456
1019,2093,0.0019202695
1019,24054,0.0024453779
1019,1011,0.00095908233
1019,3893,0.0021878774
1019,19610,0.0014252224
1019,7361,0.0017866712
1019,19466,0.002604117
1019,2401,0.0026736164
1019,1038,0.003421917
1019,5022,0.0034036555
1019,2302,0.0018643921
1019,7977,0.0020640309
1019,4962,0.0017061917
1019,3972,0.00068161334
1019,20624,0.001188511
1019,2239,0.0009479403
1019,1024,0.002592713
1019,8720,0.0013448745
1019,1997,0.0009651321
1019,2176,0.0020477942
1019,3117,0.0012080312
1019,14494,0.0017307901
1019,1999,0.0010427595
1019,5387,0.0015526938
1019,11814,0.0026411265
1019,4962,0.0017223625
1019,1012,0.0019467255
1019,2093,0.0016546256
1019,19610,0.00058528903
1019,7361,0.0006139287
1019,19466,0.0008832594
1019,2401,0.0013919526
1019,1038,0.001955698
1019,5022,0.0017573262
1019,2007,0.0012576409
1019,3424,0.0014365608
1019,1011,0.0006807996
1019,5387,0.002125676
1019,11814,0.002091504
1019,22931,0.0020567295
1019,2040,0.0010025067
1019,2018,0.0007513874
1019,2053,0.0004964166
1019,11487,0.0005611785
1019,3085,0.00051214825
1019,7977,0.00066481106
1019,3972,0.00028062047
1019,20624,0.00045671372
1019,2239,0.0003611731
1019,1997,0.0005009681
1019,1996,0.0006842479
1019,5387,0.00062048156
1019,11814,0.0011840933
1019,4962,0.00072641415
1019,2011,0.00048134202
1019,2670,0.0006929384
1019,1038,0.00033499228
1019,10994,0.0002929594
1019,3436,0.00024238382
1019,4106,0.0006187398
1019,2020,0.0008794296
1019,10847,0.00083833694
1019,2012,0.0004079986
1019,1996,0.0059265397
1019,8382,0.00060884835
1019,2504,0.00091471255
1019,1012,0.018422958
1019,2035,0.0007000427
1019,2809,0.0014657773
1019,4654,0.00035314387
1019,5644,0.000470059
1019,1010,0.0004405972
1019,5642,0.00036665465
1019,2011,0.00027677428
1019,2037,0.00031588474
1019,11867,0.0002158559
1019,10415,0.00030268033
1019,2075,0.00020015785
1019,5098,0.0003477348
1019,4573,0.00026302965
1019,1998,0.00036203853
1019,3653,0.00023821268
1019,17421,0.00021748923
1019,24971,0.0002836542
1019,15543,0.00058013276
1019,4655,0.00027762193
1019,1997,0.00025319136
1019,1996,0.00035244404
1019,5387,0.00061487075
1019,11814,0.0013218038
1019,4962,0.0005605053
1019,1999,0.0003295615
1019,2122,0.00055008876
1019,5022,0.00063825864
1019,1006,0.0004555181
1019,2561,0.0008057972
1019,1019,0.005021583
1019,1012,0.0002992126
1019,1019,0.0076131173
1019,21677,0.000642543
1019,1999,0.00023478905
1019,3091,0.00038650318
1019,1007,0.018323814
1019,2020,0.00061287713
1019,26986,0.0005090325
1019,2007,0.00023227914
1019,1996,0.00028634848
1019,2224,0.00036739986
1019,1997,0.00029490673
1019,1996,0.00050132826
1019,17782,0.00046070624
1019,11022,0.00052877073
1019,4677,0.0005954384
1019,4668,0.00041280012
1019,1010,0.00059845945
1019,2628,0.00059541233
1019,2011,0.00039284467
1019,3143,0.00054986746
1019,16371,0.00039096555
1019,14321,0.00037021216
1019,26601,0.001349996
1019,5537,0.000747347
1019,4106,0.0007186603
1019,1012,0.0020015477
1019,2093,0.0019732143
1019,2367,0.00072905637
1019,4127,0.0011437836
1019,1997,0.00085488777
1019,3117,0.0012139386
1019,2309,0.00081998506
1019,2918,0.0005868913
1019,20885,0.0009333392
1019,2015,0.000725468
1019,1998,0.001280907
1019,1037,0.0013938545
1019,1016,0.0019806374
1019,2918,0.0013622068
1019,1011,0.000576668
1019,3940,0.0017539818
1019,16371,0.00091565825
1019,14321,0.00079750014
1019,26601,0.0024071273
1019,3972,0.0005769732
1019,20624,0.0010709566
1019,2239,0.0010290366
1019,2020,0.0032654956
1019,4453,0.0034416008
1019,1012,0.02605179
1019,5776,0.024497364
1019,1044,0.009434432
1019,2497,0.037849933
1019,1011,0.04290976
1019,1019,0.020940965
1019,2018,0.03856881
1019,2048,0.005489889
1019,2391,0.0037487478
1019,14494,0.005722194
1019,1999,0.0029134692
1019,2010,0.012941097
1019,5387,0.0030741647
1019,11814,0.003414425
1019,4962,0.0034358406
1019,1012,0.0052831746
1019,2028,0.0036926859
1019,2001,0.0019742672
1019,2284,0.0021291582
1019,2012,0.0009120092
1019,1996,0.0010937476
1019,15543,0.0015666855
1019,2555,0.001066358
1019,2012,0.0010405696
1019,16371,0.0005395726
1019,14321,0.00046456492
1019,26601,0.0013770304
1019,1011,0.0011217289
1019,6535,0.0019600047
1019,2509,0.0022068091
1019,1998,0.0013051584
1019,1996,0.0010786295
1019,2060,0.001218328
1019,1006,0.001106557
1019,1039,0.0012616729
1019,1011,0.00057300285
1019,2000,0.00086543703
1019,1011,0.0007511954
1019,1056,0.0016159599
1019,6653,0.00074349233
1019,1007,0.00088455837
1019,2001,0.0019450967
1019,2179,0.0018484876
1019,1999,0.001237343
1019,4654,0.00047872102
1019,2239,0.0005340443
1019,6819,0.001991918
1019,1997,0.0008054723
1019,1996,0.0011054567
1019,4962,0.00093718205
1019,5278,0.00050577073
1019,1043,0.0003331205
1019,19666,0.00062476756
1019,1011,0.0004580146
1019,19871,0.0016327556
1019,2000,0.00026414264
1019,1037,0.00035476944
1019,2644,0.00039612703
1019,19429,0.00040188018
1019,2239,0.00026560217
1019,1012,0.0017863543
1019,5776,0.00095277943
1019,1044,0.0004370373
1019,2497,0.0008997977
1019,1011,0.0006961599
1019,1020,0.011345448
1019,2018,0.00079874886
1019,1037,0.0003838436
1019,2391,0.00048333986
1019,16221,0.00066397834
1019,1006,0.00056038715
1019,1043,0.00039336164
1019,1011,0.00029090475
1019,2000,0.00023420455
1019,1011,0.0003133504
1019,1037,0.00034568092
1019,1007,0.00037967667
1019,1999,0.00030365298
1019,1996,0.00036356185
1019,11867,0.00023663587
1019,13231,0.0007292479
1019,5138,0.00027073847
1019,2953,0.00026277738
1019,2609,0.00043787705
1019,1010,0.00905305
1019,2029,0.0003408135
1019,7153,0.0004159316
1019,1996,0.00032398585
1019,3671,0.0003297273
1019,11867,0.00021417784
1019,10415,0.00031793155
1019,2075,0.0002082741
1019,1997,0.00026403615
1019,1996,0.00023761108
1019,2197,0.00037601317
1019,17174,0.00041030868
1019,2078,0.0002860284
1019,1043,0.00023364306
1019,1012,0.031116983
1019,1037,0.00046868494
1019,2235,0.00029121252
1019,2048,0.00028571778
1019,1011,0.00018072131
1019,16371,0.00019679824
1019,14321,0.00019950396
1019,26601,0.0005959786
1019,3972,0.00013508544
1019,20624,0.00028881544
1019,2239,0.00020035585
1019,1999,0.00037738567
1019,4654,0.00022288189
1019,2239,0.00020453836
1019,3523,0.0012887489
1019,2001,0.0004079074
1019,11156,0.00045858012
1019,1999,0.00034687828
1019,5776,0.000493151
1019,1044,0.00032361405
1019,2497,0.0026243965
1019,1011,0.0019046875
1019,1021,0.014049252
1019,1998,0.0002882265
1019,17544,0.0004156079
1019,11048,0.00030094018
1019,4048,0.00017736136
1019,18915,0.00031473793
1019,13096,0.00061090506
1019,12737,0.00030954913
1019,1998,0.00020470237
1019,12527,0.00027261468
1019,2011,0.00016209116
1019,1037,0.00013228595
1019,2644,0.00016187274
1019,19429,0.00019014277
1019,2239,0.00012825246
1019,1012,0.031330314
1019,2122,0.0002688537
1019,24501,0.00022028896
1019,2271,0.00020435857
1019,21593,0.00036313818
1019,6592,0.00030346087
1019,2008,0.00017432305
1019,2025,0.00026057774
1019,2069,0.00019643852
1019,1996,0.00024133957
1019,7977,0.00070187624
1019,4962,0.0003158475
1019,3972,0.00013099953
1019,20624,0.00029115385
1019,2239,0.0001645172
1019,1997,0.00030877767
1019,5387,0.0007625789
1019,11814,0.0012562403
1019,4962,0.0004588319
1019,2021,0.00031327587
1019,2036,0.00020561831
1019,1996,0.00021976512
1019,2391,0.00024891738
1019,14494,0.00042775212
1019,2030,0.00033888107
1019,2235,0.00026483237
1019,16371,0.0002009244
1019,14321,0.00020685214
1019,26601,0.000537958
1019,3972,0.00012787103
1019,20624,0.0003065124
1019,2239,0.00018555038
1019,2008,0.00022991597
1019,2089,0.00036842274
1019,3426,0.00027216334
1019,1996,0.010335736
1019,24191,0.0003188794
1019,1997,0.000277653
1019,16861,0.00050178514
1019,2592,0.0004448983
1019,2015,0.0002698601
1019,2005,0.00031589545
1019,9677,0.0005863603
1019,5250,0.0010213993
1019,10752,0.00089769036
1019,2003,0.00053874304
1019,3653,0.0002963354
1019,10521,0.00023784365
1019,19155,0.00030914164
1019,2000,0.0002559894
1019,2458,0.0003622693
1019,1997,0.00041825091
1019,3424,0.00036077705
1019,1011,0.00022608932
1019,5387,0.00046959348
1019,11814,0.0008622743
1019,25456,0.00089566305
1019,1999,0.0006950048
1019,5022,0.0005903285
1019,2007,0.00032640932
1019,19610,0.0002534591
1019,7361,0.00019531902
1019,19466,0.0002792503
1019,2401,0.00039553523
1019,1038,0.0010312077
1019,1012,0.0013065161
1019,102,0.26753858
2018,101,0.07018924
2018,6064,0.00089762174
2018,5537,0.00092625414
2018,4106,0.0018639726
2018,1997,0.0015576085
2018,2093,0.0012493704
2018,24054,0.0015248762
2018,1011,0.00087031454
2018,3893,0.0010288641
2018,19610,0.0006555498
2018,7361,0.00062103086
2018,19466,0.001659611
2018,2401,0.0014588512
2018,1038,0.0018184666
2018,5022,0.0049473294
2018,2302,0.0035006644
2018,7977,0.0016971015
2018,4962,0.0012911814
2018,3972,0.0007715773
2018,20624,0.0016939116
2018,2239,0.0012322916
2018,1024,0.0049831728
2018,8720,0.0028626143
2018,1997,0.001524086
2018,2176,0.0015439823
2018,3117,0.0013292526
2018,14494,0.0018758476
2018,1999,0.0010634825
2018,5387,0.0006985663
2018,11814,0.0006028885
2018,4962,0.001014088
2018,1012,0.00348375
2018,2093,0.0018076849
2018,19610,0.0003795198
2018,7361,0.00025458902
2018,19466,0.00054333324
2018,2401,0.0008120372
2018,1038,0.0010249692
2018,5022,0.0026781554
2018,2007,0.0021550416
2018,3424,0.0009819743
2018,1011,0.000901989
2018,5387,0.0007323387
2018,11814,0.0006956463
2018,22931,0.0022783193
2018,2040,0.0022656897
2018,2018,0.0066941967
2018,2053,0.0007871746
2018,11487,0.0009965558
2018,3085,0.00057604926
2018,7977,0.0007248328
2018,3972,0.00030837342
2018,20624,0.0004379459
2018,2239,0.00028902505
2018,1997,0.0004843536
2018,1996,0.0005078603
2018,5387,0.0004192611
2018,11814,0.00035265103
2018,4962,0.00050325214
2018,2011,0.0008067883
2018,2670,0.0003856984
2018,1038,0.00022099467
2018,10994,0.00029973878
2018,3436,0.00028376878
2018,4106,0.00071551267
2018,2020,0.0023031302
2018,10847,0.0021597375
2018,2012,0.0008277537
2018,1996,0.005229252
2018,8382,0.0007145084
2018,2504,0.0005419572
2018,1012,0.015291606
2018,2035,0.0008153452
2018,2809,0.000604463
2018,4654,0.00032031283
2018,5644,0.00034913683
2018,1010,0.0006330174
2018,5642,0.00066543947
2018,2011,0.00054056593
2018,2037,0.00056281814
2018,11867,0.00014271437
2018,10415,0.00024764688
2018,2075,0.00022841281
2018,5098,0.00037001315
2018,4573,0.00033051768
2018,1998,0.00043826198
2018,3653,0.00023174651
2018,17421,0.00019578375
2018,24971,0.00043432467
2018,15543,0.0006609204
2018,4655,0.00031332392
2018,1997,0.00028397824
2018,1996,0.00029096365
2018,5387,0.0003594215
2018,11814,0.00038660452
2018,4962,0.0004333557
2018,1999,0.00057524705
2018,2122,0.0011810024
2018,5022,0.0018690856
2018,1006,0.00046943448
2018,2561,0.00071055413
2018,1019,0.00030613798
2018,1012,0.0002903898
2018,1019,0.0003448734
2018,21677,0.00045577702
2018,1999,0.00031954053
2018,3091,0.00043416696
2018,1007,0.013474694
2018,2020,0.0019826111
2018,26986,0.0009071434
2018,2007,0.0007302722
2018,1996,0.00056492834
2018,2224,0.00069787086
2018,1997,0.0003729881
2018,1996,0.00053381576
2018,17782,0.0004068533
2018,11022,0.000332683
2018,4677,0.00029729877
2018,4668,0.0006058144
2018,1010,0.00078718655
2018,2628,0.0012743697
2018,2011,0.0008727207
2018,3143,0.00058639795
2018,16371,0.00019437524
2018,14321,0.00029869605
2018,26601,0.0006665339
2018,5537,0.0005716444
2018,4106,0.0012973492
2018,1012,0.0031923626
2018,2093,0.0022385798
2018,2367,0.0017668033
2018,4127,0.0017545987
2018,1997,0.0012372077
2018,3117,0.0014422141
2018,2309,0.00090006005
2018,2918,0.0005168801
2018,20885,0.001727479
2018,2015,0.0011198425
2018,1998,0.002835242
2018,1037,0.0015162412
2018,1016,0.0007985671
2018,2918,0.0006694005
2018,1011,0.0006846328
2018,3940,0.0012818258
2018,16371,0.0005265786
2018,14321,0.0006308779
2018,26601,0.0013447028
2018,3972,0.0008623658
2018,20624,0.00091173605
2018,2239,0.0014129874
2018,2020,0.00852624
2018,4453,0.008046849
2018,1012,0.036163677
2018,5776,0.031739
2018,1044,0.004236847
2018,2497,0.0062826984
2018,1011,0.013648023
2018,1019,0.031154746
2018,2018,0.03524788
2018,2048,0.039921377
2018,2391,0.010759873
2018,14494,0.024550928
2018,1999,0.015235332
2018,2010,0.02356549
2018,5387,0.0019989754
2018,11814,0.0012911275
2018,4962,0.005377781
2018,1012,0.016418265
2018,2028,0.0067697656
2018,2001,0.006921576
2018,2284,0.0045475285
2018,2012,0.003328868
2018,1996,0.0023782265
2018,15543,0.0014822219
2018,2555,0.0012622944
2018,2012,0.003212653
2018,16371,0.0003510621
2018,14321,0.0004299089
2018,26601,0.0010352415
2018,1011,0.0011757311
2018,6535,0.00056716544
2018,2509,0.0007948318
2018,1998,0.0035495232
2018,1996,0.001667048
2018,2060,0.0018879805
2018,1006,0.0015157345
2018,1039,0.00053652684
2018,1011,0.00045008626
2018,2000,0.0010225509
2018,1011,0.0005103143
2018,1056,0.00079584605
2018,6653,0.001474905
2018,1007,0.0014222448
2018,2001,0.0071265316
2018,2179,0.0065275114
2018,1999,0.004780977
2018,4654,0.0004759556
2018,2239,0.001065783
2018,6819,0.0010917942
2018,1997,0.0016243785
2018,1996,0.0021453379
2018,4962,0.001059249
2018,5278,0.0023085487
2018,1043,0.00024289372
2018,19666,0.00029846607
2018,1011,0.00042852675
2018,19871,0.00036100543
2018,2000,0.00067113916
2018,1037,0.0006620165
2018,2644,0.00046545817
2018,19429,0.00042235493
2018,2239,0.00030602136
2018,1012,0.003939929
2018,5776,0.001992102
2018,1044,0.0002169303
2018,2497,0.00024973546
2018,1011,0.00041475333
2018,1020,0.00046014553
2018,2018,0.013383605
2018,1037,0.0009005585
2018,2391,0.00041018013
2018,16221,0.0011873146
2018,1006,0.00044812946
2018,1043,0.00026183354
2018,1011,0.00023842655
2018,2000,0.0004469654
2018,1011,0.00023241134
2018,1037,0.00019898087
2018,1007,0.00048197192
2018,1999,0.0004914139
2018,1996,0.000505816
2018,11867,0.0001548813
2018,13231,0.00059606944
2018,5138,0.0005410745
2018,2953,0.00025729867
